4,4s,5,6s,ave_bat,ave_bowl,avg_points_last_5,avg_runs_last_5,avg_wickets_last_5,balls_bowled,balls_faced,bbi,catches,centuries,ct,ct fi,ct wk,d/i,date,date_bat,date_bowl,dis,dot_balls,ducks,economy_rate,fifties,fours,hs,inns,inns_bat,inns_bowl,mat,mat_bat,mat_bowl,match_id,md,mdns,no,opposition,overs,player,points,role,run_outs,runs,runs_bat,runs_bowl,runs_conceded,season,sixes,sr,st,strike_rate,stumpings,team,venue,wickets
,,,,,,61.0,32.0,0.0,0.0,27.0,,0.0,,,,,,,,,,0.0,,,,7.0,,,,,,,,2023-05-13,,,,Lucknow Super Giants,,Anmolpreet Singh,74.0,Unknown,0.0,36.0,,,0.0,2023,0.0,,,133.33333333333331,0.0,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0.0
,,,,,,29.4,14.0,0.2,0.0,20.0,,1.0,,,,,,,,,,0.0,,,,2.0,,,,,,,,2023-05-13,,,,Lucknow Super Giants,,AK Markram,52.0,Unknown,0.0,28.0,,,0.0,2023,1.0,,,140.0,0.0,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0.0
,,,,,,40.2,22.6,0.0,0.0,13.0,,0.0,,,,,,,,,,0.0,,,,4.0,,,,,,,,2023-05-13,,,,Lucknow Super Giants,,RA Tripathi,44.0,Unknown,0.0,20.0,,,0.0,2023,0.0,,,153.84615384615387,0.0,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0.0
,,,,,,58.0,0.0,1.5,20.0,0.0,,0.0,,,,,,,,,,8.0,,,,0.0,,,,,,,,2023-05-13,,,,Lucknow Super Giants,,Fazalhaq Farooqi,12.0,Unknown,0.0,0.0,,,32.0,2023,0.0,,,0.0,0.0,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0.0
,,,,,,45.6,1.0,1.0,24.0,1.0,,0.0,,,,,,,,,,7.0,,,,0.0,,,,,,,,2023-05-13,,,,Lucknow Super Giants,,B Kumar,13.0,Unknown,0.0,2.0,,,31.0,2023,0.0,,,200.0,0.0,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0.0
,,,,,,1.0,0.0,0.0,0.0,45.0,,1.0,,,,,,,,,,0.0,,,,7.0,,,,,,,,2023-05-13,,,,Sunrisers Hyderabad,,PN Mankad,118.0,Unknown,0.0,64.0,,,0.0,2023,2.0,,,142.22222222222223,0.0,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0.0
,,,,,,50.0,24.4,0.0,0.0,4.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,Rahmanullah Gurbaz,5.0,Unknown,0.0,1.0,,,0.0,2023,0.0,,,25.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,16.6,7.0,0.0,0.0,2.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,MS Dhoni,6.0,Unknown,0.0,2.0,,,0.0,2023,0.0,,,100.0,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,63.8,11.2,1.2,12.0,23.0,,1.0,,,,,,,,,,4.0,,,,0.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,RA Jadeja,34.0,Unknown,0.0,20.0,,,18.0,2023,1.0,,,86.95652173913044,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,54.8,27.6,0.0,0.0,13.0,,0.0,,,,,,,,,,0.0,,,,2.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,RD Gaikwad,31.0,Unknown,0.0,17.0,,,0.0,2023,0.0,,,130.76923076923077,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,14.2,7.0,0.0,0.0,7.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,AT Rayudu,8.0,Unknown,0.0,4.0,,,0.0,2023,0.0,,,57.14285714285714,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,15.4,1.4,0.2,24.0,0.0,,0.0,,,,,,,,,,10.0,,,,0.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,SP Narine,86.0,Unknown,0.0,0.0,,,15.0,2023,0.0,,,0.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2.0
,,,,,,71.0,22.2,0.8,0.0,2.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,AD Russell,6.0,Unknown,0.0,2.0,,,0.0,2023,0.0,,,100.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,24.0,0.6666666666666666,0.6666666666666666,25.0,0.0,,1.0,,,,,,,,,,7.0,,,,0.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,VG Arora,38.0,Unknown,0.0,0.0,,,30.0,2023,0.0,,,0.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",1.0
,,,,,,30.8,0.2,0.8,18.0,0.0,,0.0,,,,,,,,,,7.0,,,,0.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,DL Chahar,90.0,Unknown,0.0,0.0,,,27.0,2023,0.0,,,0.0,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0
,,,,,,44.0,24.0,0.0,0.0,42.0,,1.0,,,,,,,,,,0.0,,,,4.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,RK Singh,100.0,Unknown,0.0,54.0,,,0.0,2023,3.0,,,128.57142857142858,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,78.6,37.0,0.0,0.0,15.0,,1.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,JJ Roy,20.0,Unknown,0.0,12.0,,,0.0,2023,0.0,,,80.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,34.0,0.0,0.8,19.0,0.0,,0.0,,,,,,,,,,6.0,,,,0.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,Suyash Sharma,10.0,Unknown,0.0,0.0,,,29.0,2023,0.0,,,0.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,37.0,0.0,1.0,12.0,0.0,,0.0,,,,,,,,,,5.0,,,,0.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,Harshit Rana,9.0,Unknown,0.0,0.0,,,19.0,2023,0.0,,,0.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,70.0,33.4,0.2,0.0,44.0,,0.0,,,,,,,,,,0.0,,,,6.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,N Rana,99.0,Unknown,0.0,57.0,,,0.0,2023,1.0,,,129.54545454545453,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,39.8,23.4,0.0,0.0,4.0,,0.0,,,,,,,,,,0.0,,,,2.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,VR Iyer,21.0,Unknown,0.0,9.0,,,0.0,2023,0.0,,,225.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,19.0,11.4,0.0,0.0,11.0,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,AM Rahane,32.0,Unknown,0.0,16.0,,,0.0,2023,1.0,,,145.45454545454547,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,54.2,26.2,0.0,0.0,34.0,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,S Dube,80.0,Unknown,0.0,48.0,,,0.0,2023,3.0,,,141.1764705882353,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,25.6,4.4,0.6,18.0,0.0,,0.0,,,,,,,,,,7.0,,,,0.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,SN Thakur,42.0,Unknown,0.0,0.0,,,15.0,2023,0.0,,,0.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",1.0
,,,,,,67.4,0.0,1.8,19.0,0.0,,1.0,,,,,,,,,,8.0,,,,0.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,M Pathirana,14.0,Unknown,0.0,0.0,,,23.0,2023,0.0,,,0.0,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,57.2,30.8,0.0,0.0,28.0,,0.0,,,,,,,,,,0.0,,,,3.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,DP Conway,50.0,Unknown,0.0,30.0,,,0.0,2023,0.0,,,107.14285714285714,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,48.6,0.0,1.4,21.0,0.0,,1.0,,,,,,,,,,11.0,,,,0.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,TU Deshpande,17.0,Unknown,0.0,0.0,,,25.0,2023,0.0,,,0.0,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,36.0,8.0,0.4,24.0,2.0,,0.0,,,,,,,,,,7.0,,,,0.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,MM Ali,12.0,Unknown,1.0,1.0,,,32.0,2023,0.0,,,50.0,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,53.0,0.0,1.4,24.0,0.0,,1.0,,,,,,,,,,5.0,,,,0.0,,,,,,,,2023-05-14,,,,Chennai Super Kings,,CV Varun,59.0,Unknown,0.0,0.0,,,36.0,2023,0.0,,,0.0,0.0,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2.0
,,,,,,29.0,0.0,0.6,18.0,0.0,,0.0,,,,,,,,,,3.0,,,,0.0,,,,,,,,2023-05-14,,,,Kolkata Knight Riders,,M Theekshana,7.0,Unknown,0.0,0.0,,,22.0,2023,0.0,,,0.0,0.0,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0.0
,,,,,,52.6,0.6,1.6,9.0,0.0,,0.0,,,,,,,,,,5.0,,,,0.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,KV Sharma,79.0,Unknown,0.0,0.0,,,19.0,2023,0.0,,,0.0,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",2.0
,,,,,,20.6,9.0,0.0,0.0,7.0,,1.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,Dhruv Jurel,5.0,Unknown,0.0,1.0,,,0.0,2023,0.0,,,14.285714285714285,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,28.8,0.2,0.6,12.0,0.0,,2.0,,,,,,,,,,9.0,,,,0.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,Mohammed Siraj,44.0,Unknown,1.0,0.0,,,10.0,2023,0.0,,,0.0,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",1.0
,,,,,,145.6,69.6,0.0,0.0,2.0,,2.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,YBK Jaiswal,2.0,Unknown,0.0,0.0,,,0.0,2023,0.0,,,0.0,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,68.0,30.8,0.2,6.0,33.0,,0.0,,,,,,,,,,4.0,,,,5.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,GJ Maxwell,137.0,Unknown,0.0,54.0,,,3.0,2023,3.0,,,163.63636363636365,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",1.0
,,,,,,10.4,6.0,0.0,0.0,19.0,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,SO Hetmyer,77.0,Unknown,0.0,35.0,,,0.0,2023,4.0,,,184.21052631578948,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,46.0,9.5,1.0,18.0,9.0,,1.0,,,,,,,,,,10.0,,,,0.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,MG Bracewell,77.0,Unknown,0.0,9.0,,,16.0,2023,0.0,,,100.0,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",2.0
,,,,,,4.5,0.0,0.0,0.0,15.0,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,JE Root,16.0,Unknown,0.0,10.0,,,0.0,2023,0.0,,,66.66666666666666,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,47.4,28.2,0.0,0.0,19.0,,2.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,V Kohli,26.0,Unknown,0.0,18.0,,,0.0,2023,0.0,,,94.73684210526315,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,14.0,7.6,0.0,0.0,11.0,,1.0,,,,,,,,,,0.0,,,,3.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,Anuj Rawat,67.0,Unknown,1.0,29.0,,,0.0,2023,2.0,,,263.6363636363636,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,68.2,35.0,0.0,0.0,5.0,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,SV Samson,12.0,Unknown,0.0,4.0,,,0.0,2023,0.0,,,80.0,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,52.0,0.5,1.5,18.0,0.0,,0.0,,,,,,,,,,11.0,,,,0.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,WD Parnell,108.0,Unknown,0.0,0.0,,,11.0,2023,0.0,,,0.0,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",3.0
,,,,,,57.6,29.6,0.0,0.0,2.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,JC Buttler,2.0,Unknown,0.0,0.0,,,0.0,2023,0.0,,,0.0,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,16.8,8.2,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,Shahbaz Ahmed,4.0,Unknown,0.0,0.0,,,0.0,2023,0.0,,,0.0,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,43.0,20.0,0.0,0.0,2.0,,1.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,MK Lomror,5.0,Unknown,0.0,1.0,,,0.0,2023,0.0,,,50.0,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,36.2,19.0,0.0,0.0,2.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,KD Karthik,2.0,Unknown,0.0,0.0,,,0.0,2023,0.0,,,0.0,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,37.8,2.2,1.0,24.0,0.0,,0.0,,,,,,,,,,5.0,,,,0.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,R Ashwin,9.0,Unknown,0.0,0.0,,,33.0,2023,0.0,,,0.0,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,24.0,0.4,0.4,24.0,1.0,,0.0,,,,,,,,,,4.0,,,,0.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,Sandeep Sharma,41.0,Unknown,0.0,0.0,,,34.0,2023,0.0,,,0.0,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",1.0
,,,,,,84.2,46.6,0.0,0.0,44.0,,0.0,,,,,,,,,,0.0,,,,3.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,F du Plessis,91.0,Unknown,0.0,55.0,,,0.0,2023,2.0,,,125.0,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,63.0,0.0,1.8,24.0,0.0,,0.0,,,,,,,,,,4.0,,,,0.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,YS Chahal,8.0,Unknown,0.0,0.0,,,37.0,2023,0.0,,,0.0,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,47.8,23.8,0.0,0.0,4.0,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,D Padikkal,12.0,Unknown,0.0,4.0,,,0.0,2023,0.0,,,100.0,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,33.0,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-14,,,,Rajasthan Royals,,HV Patel,4.0,Unknown,0.0,0.0,,,0.0,2023,0.0,,,0.0,0.0,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",0.0
,,,,,,19.666666666666668,0.0,0.3333333333333333,24.0,2.0,,0.0,,,,,,,,,,8.0,,,,0.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,KM Asif,58.0,Unknown,0.0,0.0,,,42.0,2023,0.0,,,0.0,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2.0
,,,,,,42.0,2.0,1.25,24.0,6.0,,0.0,,,,,,,,,,10.0,,,,0.0,,,,,,,,2023-05-14,,,,Royal Challengers Bangalore,,A Zampa,76.0,Unknown,0.0,2.0,,,25.0,2023,0.0,,,33.33333333333333,0.0,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2.0
,,,,,,69.8,38.2,0.0,0.0,58.0,,0.0,,,,,,,,,,0.0,,,,13.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,Shubman Gill,185.0,Unknown,0.0,101.0,,,0.0,2023,1.0,,,174.13793103448276,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,42.0,22.4,0.0,0.0,2.0,,1.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,RA Tripathi,5.0,Unknown,0.0,1.0,,,0.0,2023,0.0,,,50.0,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,Shivam Mavi,0.0,Unknown,0.0,0.0,,,0.0,2023,0.0,,,0.0,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,4.0,0.0,0.0,24.0,0.0,,0.0,,,,,,,,,,11.0,,,,0.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,Yash Dayal,42.0,Unknown,0.0,0.0,,,31.0,2023,0.0,,,0.0,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",1.0
,,,,,,35.4,17.2,0.2,6.0,10.0,,1.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,AK Markram,18.0,Unknown,0.0,10.0,,,13.0,2023,0.0,,,100.0,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,66.6,30.6,0.2,0.0,6.0,,1.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,HH Pandya,16.0,Unknown,0.0,8.0,,,0.0,2023,0.0,,,133.33333333333331,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,30.4,0.2,0.8,18.0,9.0,,0.0,,,,,,,,,,3.0,,,,2.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,M Markande,39.0,Unknown,0.0,18.0,,,27.0,2023,1.0,,,200.0,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,104.4,16.4,1.8,24.0,1.0,,2.0,,,,,,,,,,6.0,,,,0.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,Rashid Khan,10.0,Unknown,0.0,0.0,,,28.0,2023,0.0,,,0.0,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,39.6,18.8,0.0,0.0,5.0,,1.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,DA Miller,15.0,Unknown,0.0,7.0,,,0.0,2023,0.0,,,140.0,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,65.33333333333333,33.333333333333336,0.0,0.0,4.0,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,Anmolpreet Singh,13.0,Unknown,0.0,5.0,,,0.0,2023,0.0,,,125.0,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,42.66666666666666,0.0,1.0,18.0,5.0,,0.0,,,,,,,,,,3.0,,,,0.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,Fazalhaq Farooqi,33.0,Unknown,0.0,1.0,,,31.0,2023,0.0,,,20.0,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",1.0
,,,,,,0.0,0.0,0.0,0.0,6.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,Sanvir Singh,17.0,Unknown,0.0,7.0,,,0.0,2023,1.0,,,116.66666666666667,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,15.2,6.8,0.0,7.0,3.0,,1.0,,,,,,,,,,3.0,,,,0.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,R Tewatia,22.0,Unknown,0.0,3.0,,,7.0,2023,0.0,,,100.0,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,45.4,1.4,1.0,24.0,26.0,,0.0,,,,,,,,,,10.0,,,,3.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,B Kumar,194.0,Unknown,1.0,27.0,,,31.0,2023,0.0,,,103.84615384615385,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",5.0
,,,,,,68.4,28.6,0.4,6.0,5.0,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,Abhishek Sharma,15.0,Unknown,0.0,5.0,,,13.0,2023,0.0,,,100.0,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,59.2,35.2,0.0,0.0,34.0,,1.0,,,,,,,,,,0.0,,,,6.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,B Sai Sudharsan,87.0,Unknown,0.0,47.0,,,0.0,2023,1.0,,,138.23529411764704,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,43.2,22.4,0.0,0.0,3.0,,1.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,Abdul Samad,12.0,Unknown,0.0,4.0,,,0.0,2023,0.0,,,133.33333333333331,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,34.2,0.0,0.8,24.0,0.0,,1.0,,,,,,,,,,4.0,,,,0.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,T Natarajan,33.0,Unknown,0.0,0.0,,,34.0,2023,0.0,,,0.0,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",1.0
,,,,,,41.8,7.2,1.0,26.0,6.0,,2.0,,,,,,,,,,11.0,,,,0.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,M Jansen,43.0,Unknown,0.0,3.0,,,39.0,2023,0.0,,,50.0,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",1.0
,,,,,,53.2,26.8,0.0,0.0,3.0,,1.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,WP Saha,2.0,Unknown,0.0,0.0,,,0.0,2023,0.0,,,0.0,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,44.2,0.2,1.0,17.0,1.0,,0.0,,,,,,,,,,2.0,,,,0.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,Noor Ahmad,-2.0,Unknown,0.0,0.0,,,39.0,2023,0.0,,,0.0,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,66.6,0.0,1.8,24.0,1.0,,0.0,,,,,,,,,,13.0,,,,0.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,Mohammed Shami,127.0,Unknown,0.0,0.0,,,21.0,2023,0.0,,,0.0,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0
,,,,,,46.0,0.0,1.4,24.0,1.0,,0.0,,,,,,,,,,12.0,,,,0.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,MM Sharma,126.0,Unknown,0.0,0.0,,,28.0,2023,0.0,,,0.0,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0
,,,,,,77.0,38.6,0.0,0.0,44.0,,1.0,,,,,,,,,,0.0,,,,4.0,,,,,,,,2023-05-15,,,,Gujarat Titans,,H Klaasen,112.0,Unknown,1.0,64.0,,,0.0,2023,3.0,,,145.45454545454547,0.0,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,0.0,0.0,0.0,0.0,7.0,,1.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-15,,,,Sunrisers Hyderabad,,MD Shanaka,17.0,Unknown,0.0,9.0,,,0.0,2023,0.0,,,128.57142857142858,0.0,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.0
,,,,,,47.0,24.2,0.0,0.0,8.0,,1.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,2023-05-16,,,,Mumbai Indians,,N Pooran,16.0,Unknown,0.0,8.0,,,0.0,2023,0.0,,,100.0,0.0,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0.0
,,,,,,22.0,0.0,0.5,24.0,0.0,,0.0,,,,,,,,,,7.0,,,,0.0,,,,,,,,2023-05-16,,,,Lucknow Super Giants,,CJ Jordan,7.0,Unknown,0.0,0.0,,,50.0,2023,0.0,,,0.0,0.0,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0.0
